borrower_id,sex,age_at_application,civil_status,educational_attainment,monthly_income,monthly_amortization,nominal_rate,everbad_in_12mo
B8837,Female,40,Married,Undergraduate degree holder,51000,3560.30314194006,0.05,0
B8838,Female,42,Single,Undergraduate degree holder,43000,3014.1744315489,0.05,0
B8839,Female,42,Married,Some college (Not a degree holder),47000,4747.42686149347,0.1,1
B8840,Male,37,Single,Graduate degree holder,51000,3757.18050404595,0.05,0
B8841,Female,43,Married,Undergraduate degree holder,48000,3629.7126117342,0.1,0
B8842,Female,57,Single,Undergraduate degree holder,51000,4394.11675507291,0.05,0
B8843,Female,50,Single,Undergraduate degree holder,50000,4212.24469854281,0.05,0
B8844,Male,53,Single,Undergraduate degree holder,61000,4158.9919679379,0.05,0
B8845,Male,46,Single,Some college (Not a degree holder),57000,3555.39844865527,0.1,0
B8846,Female,49,Single,HS graduate,56000,4025.47144662455,0.1,1
B8847,Male,52,Single,Undergraduate degree holder,42000,3693.17509542368,0.05,0
B8848,Male,43,Single,Non-HS graduate,51000,4273.79471828782,0.1,1
B8849,Female,41,Single,Undergraduate degree holder,44000,3260.53192147783,0.05,0
B8850,Male,41,Single,Some college (Not a degree holder),40000,4797.41317111938,0.1,1
B8851,Male,41,Single,Some college (Not a degree holder),50000,4235.31928665614,0.1,1
B8852,Male,36,Single,Some college (Not a degree holder),53000,3504.9966974657,0.1,0
B8853,Male,50,Married,Undergraduate degree holder,48000,3956.60204565908,0.05,0
B8854,Male,46,Married,Undergraduate degree holder,39000,4039.33310356248,0.05,1
B8855,Female,32,Single,Non-HS graduate,43000,4326.21277637618,0.15,0
B8856,Female,50,Separated,Undergraduate degree holder,54000,4264.01306545794,0.05,0
B8857,Female,36,Divorced,Undergraduate degree holder,40000,3486.23647596531,0.1,0
B8858,Male,51,Single,Undergraduate degree holder,47000,3877.10713785655,0.05,0
B8859,Male,32,Married,Non-HS graduate,49000,4637.22123517412,0.15,0
B8860,Female,40,Single,Undergraduate degree holder,40000,3353.05277003403,0.05,0
B8861,Male,36,Single,Undergraduate degree holder,50000,4579.50030742983,0.05,0
B8862,Female,47,Widowed,Non-HS graduate,49000,3161.98820050123,0.15,0
B8863,Female,43,Single,HS graduate,56000,4341.65123308762,0.1,0
B8864,Female,48,Single,HS graduate,50000,4068.33137363595,0.1,1
B8865,Male,48,Single,Undergraduate degree holder,44000,3603.68202153231,0.05,0
B8866,Female,44,Single,Undergraduate degree holder,31000,3764.45710751873,0.05,1
B8867,Male,46,Single,Undergraduate degree holder,48000,4849.70825698329,0.05,0
B8868,Male,40,Married,Undergraduate degree holder,49000,4517.82958288373,0.05,0
B8869,Male,31,Married,Undergraduate degree holder,44000,4710.23389041282,0.05,0
B8870,Male,44,Single,Some college (Not a degree holder),44000,4620.19386066257,0.1,1
B8871,Male,45,Married,Some college (Not a degree holder),55000,3669.72560006123,0.1,0
B8872,Female,51,Married,Undergraduate degree holder,49000,3324.65299431361,0.05,1
B8873,Female,38,Separated,Undergraduate degree holder,45000,4389.62344573454,0.05,0
B8874,Female,52,Separated,Undergraduate degree holder,58000,4734.57153943478,0.05,0
B8875,Male,32,Single,Undergraduate degree holder,45000,3740.98936020123,0.05,0
B8876,Female,42,Married,Graduate degree holder,51000,4058.97036520048,0.05,0
B8877,Female,48,Single,Undergraduate degree holder,57000,4648.33792782646,0.05,0
B8878,Male,36,Single,Some college (Not a degree holder),48000,3548.14344147213,0.1,0
B8879,Female,50,Married,Undergraduate degree holder,49000,4470.47443255889,0.05,1
B8880,Male,51,Married,Undergraduate degree holder,42000,4728.70075463248,0.05,1
B8881,Male,29,Married,Undergraduate degree holder,51000,3790.82804875128,0.05,0
B8882,Male,42,Single,Undergraduate degree holder,52000,3360.17159679964,0.05,0
B8883,Female,42,Separated,Some college (Not a degree holder),52000,4430.65890811295,0.1,0
B8884,Male,51,Single,Undergraduate degree holder,40000,4442.35057213435,0.1,0
B8885,Female,27,Single,Some college (Not a degree holder),59000,5200.79947867607,0.1,1
B8886,Male,49,Married,Undergraduate degree holder,43000,3631.47510296828,0.05,1
B8887,Female,48,Married,Some college (Not a degree holder),37000,4202.26756873997,0.1,0
B8888,Female,39,Single,Non-HS graduate,43000,4584.22763396393,0.15,1
B8889,Female,49,Married,Undergraduate degree holder,46000,4319.36421865276,0.05,1
B8890,Female,35,Widowed,Undergraduate degree holder,41000,4647.82868669014,0.05,1
B8891,Male,34,Divorced,Graduate degree holder,50000,4205.92015982693,0.05,0
B8892,Female,29,Single,Undergraduate degree holder,51000,4703.13671472265,0.05,0
B8893,Female,36,Single,Some college (Not a degree holder),44000,4221.2198003619,0.1,0
B8894,Male,52,Single,Some college (Not a degree holder),43000,3831.1368546939,0.1,0
B8895,Male,28,Separated,Graduate degree holder,49000,4202.1006272035,0.05,0
B8896,Female,41,Single,Undergraduate degree holder,51000,4369.28661006059,0.1,0
B8897,Female,50,Married,Undergraduate degree holder,41000,4074.50890537556,0.05,0
B8898,Female,40,Separated,Undergraduate degree holder,38000,3530.93467872068,0.1,0
B8899,Male,49,Single,Undergraduate degree holder,49000,4002.83208345502,0.05,0
B8900,Female,30,Single,Undergraduate degree holder,47000,4876.26029868044,0.05,0
B8901,Female,35,Widowed,Undergraduate degree holder,58000,3889.64023225018,0.05,0
B8902,Male,49,Single,Non-HS graduate,46000,4496.57050565366,0.15,1
B8903,Female,50,Single,Non-HS graduate,52000,5062.64513667254,0.15,1
B8904,Male,34,Divorced,Undergraduate degree holder,41000,4486.28584600709,0.05,1
B8905,Female,44,Single,Undergraduate degree holder,37000,4518.84729263132,0.05,1
B8906,Male,42,Single,Undergraduate degree holder,47000,4357.70152124821,0.05,0
B8907,Female,43,Married,Undergraduate degree holder,48000,4255.12430710132,0.05,0
B8908,Female,37,Single,Undergraduate degree holder,52000,3054.72593725322,0.05,1
B8909,Female,43,Single,Graduate degree holder,49000,4164.76876583904,0.05,0
B8910,Male,40,Married,Undergraduate degree holder,43000,3575.9285554972,0.05,0
B8911,Female,40,Single,Undergraduate degree holder,34000,3909.82925265195,0.05,1
B8912,Female,29,Single,Undergraduate degree holder,47000,4745.29379318882,0.05,1
B8913,Female,46,Married,Undergraduate degree holder,48000,3561.03184687565,0.05,0
B8914,Male,40,Married,Undergraduate degree holder,57000,4032.79812141021,0.1,0
B8915,Female,40,Married,Undergraduate degree holder,49000,4570.40669908278,0.05,0
B8916,Male,33,Married,Undergraduate degree holder,54000,3536.14605293716,0.05,1
B8917,Male,36,Single,Undergraduate degree holder,41000,3279.79127401532,0.05,1
B8918,Male,41,Married,Undergraduate degree holder,56000,3776.06032085024,0.1,0
B8919,Female,40,Single,Undergraduate degree holder,56000,3340.7600927466,0.05,0
B8920,Male,40,Married,Undergraduate degree holder,51000,4366.88490218842,0.05,0
B8921,Female,45,Married,Undergraduate degree holder,32000,4726.62283367651,0.05,1
B8922,Male,31,Single,Undergraduate degree holder,48000,4466.84449315855,0.05,0
B8923,Female,45,Single,Undergraduate degree holder,50000,3692.75555899438,0.05,0
B8924,Male,49,Married,Undergraduate degree holder,37000,2538.97357468556,0.05,1
B8925,Male,44,Married,Undergraduate degree holder,53000,3615.25550065021,0.05,1
B8926,Female,39,Married,Undergraduate degree holder,49000,4008.79187194005,0.05,0
B8927,Male,46,Separated,Undergraduate degree holder,61000,5493.94619001857,0.05,1
B8928,Female,38,Divorced,Graduate degree holder,43000,3749.98637550361,0.05,1
B8929,Female,55,Married,Undergraduate degree holder,52000,3773.18561171681,0.05,0
B8930,Male,35,Married,Undergraduate degree holder,37000,4873.7977665613,0.05,1
B8931,Male,47,Single,Undergraduate degree holder,50000,4272.40805065515,0.05,0
B8932,Female,37,Single,Undergraduate degree holder,47000,4347.7142313416,0.05,0
B8933,Female,48,Single,Graduate degree holder,50000,4193.13413390963,0.05,1
B8934,Male,43,Single,Graduate degree holder,51000,3352.14182099037,0.05,0
B8935,Male,52,Single,Undergraduate degree holder,51000,4566.82752411634,0.05,0
B8936,Male,47,Single,Undergraduate degree holder,44000,4804.06751282462,0.1,1
B8937,Male,46,Single,Non-HS graduate,43000,4965.20347175388,0.15,1
B8938,Female,32,Married,Undergraduate degree holder,41000,3794.23431484606,0.05,0
B8939,Male,31,Single,HS graduate,53000,4416.48150841542,0.1,0
B8940,Female,51,Single,Undergraduate degree holder,58000,4287.31556356903,0.1,0
B8941,Female,38,Married,Graduate degree holder,36000,4347.78359403014,0.05,0
B8942,Male,36,Single,Undergraduate degree holder,53000,3533.94545861805,0.05,0
B8943,Female,49,Single,Some college (Not a degree holder),45000,4576.58041776798,0.1,1
B8944,Female,44,Single,Undergraduate degree holder,50000,4333.37540628063,0.05,0
B8945,Female,41,Married,Undergraduate degree holder,56000,4198.18584788843,0.05,0
B8946,Female,47,Married,Some college (Not a degree holder),56000,3856.81191558194,0.1,0
B8947,Male,36,Single,Undergraduate degree holder,48000,4396.61720847776,0.05,1
B8948,Female,26,Married,Undergraduate degree holder,45000,3936.76139754016,0.05,1
B8949,Male,33,Married,Undergraduate degree holder,60000,3905.26787824169,0.05,0
B8950,Male,34,Single,Undergraduate degree holder,47000,4295.93742344381,0.05,0
B8951,Male,42,Single,Undergraduate degree holder,54000,4983.89295962845,0.05,0
B8952,Male,42,Single,Undergraduate degree holder,36000,4296.3327491172,0.05,1
B8953,Female,41,Married,Undergraduate degree holder,53000,4617.57691407365,0.05,0
B8954,Female,31,Single,HS graduate,51000,4730.00402038306,0.1,0
B8955,Male,34,Single,Undergraduate degree holder,60000,4289.50238134169,0.1,0
B8956,Female,39,Single,Undergraduate degree holder,47000,3332.382985316,0.05,0
B8957,Male,57,Married,Undergraduate degree holder,38000,4563.8860531749,0.05,1
B8958,Male,30,Single,Non-HS graduate,44000,4425.20649573616,0.15,0
B8959,Male,39,Single,Undergraduate degree holder,49000,4022.37797920136,0.05,0
B8960,Female,49,Separated,Undergraduate degree holder,40000,4372.6894751486,0.05,1
B8961,Male,46,Single,Non-HS graduate,50000,3570.41106501473,0.15,0
B8962,Male,47,Separated,HS graduate,38000,5255.99130670251,0.1,1
B8963,Male,37,Single,Undergraduate degree holder,49000,3925.70743114506,0.05,0
B8964,Female,53,Married,Undergraduate degree holder,47000,4177.06216633443,0.05,0
B8965,Female,55,Single,Undergraduate degree holder,50000,3875.90013904686,0.05,0
B8966,Male,38,Married,Undergraduate degree holder,44000,3573.59767082805,0.05,0
B8967,Male,38,Single,Some college (Not a degree holder),38000,3190.35436444579,0.1,0
B8968,Male,35,Married,Graduate degree holder,42000,3824.88526660252,0.05,0
B8969,Female,39,Single,Non-HS graduate,47000,5338.00435092908,0.15,1
B8970,Male,44,Married,Graduate degree holder,38000,4074.39515539159,0.05,0
B8971,Female,32,Single,Undergraduate degree holder,52000,3863.83323240656,0.05,0
B8972,Male,30,Single,Undergraduate degree holder,46000,3937.81951995322,0.1,0
B8973,Male,40,Single,Undergraduate degree holder,50000,2548.251723924,0.05,0
B8974,Male,36,Single,Undergraduate degree holder,44000,3879.84142327844,0.05,0
B8975,Male,38,Single,Undergraduate degree holder,43000,4123.23264822834,0.05,0
B8976,Male,51,Single,Undergraduate degree holder,54000,5300.602498242,0.05,1
B8977,Female,47,Single,Undergraduate degree holder,50000,3697.7266176526,0.1,0
B8978,Male,36,Single,Undergraduate degree holder,47000,4096.73021893298,0.05,0
B8979,Female,51,Single,Undergraduate degree holder,47000,4455.453359942,0.05,0
B8980,Female,48,Single,Graduate degree holder,47000,4401.81554976394,0.05,0
B8981,Female,42,Married,Undergraduate degree holder,48000,4714.18063307527,0.1,0
B8982,Male,48,Married,Some college (Not a degree holder),51000,5039.71850453593,0.1,1
B8983,Female,35,Single,Undergraduate degree holder,49000,2649.81677964174,0.05,0
B8984,Male,50,Married,Undergraduate degree holder,43000,3575.11035853846,0.05,0
B8985,Male,61,Single,Non-HS graduate,49000,5271.90047120724,0.15,1
B8986,Female,36,Single,Undergraduate degree holder,42000,4823.61672614386,0.05,0
B8987,Male,34,Single,Undergraduate degree holder,52000,4100.65600024584,0.05,1
B8988,Female,48,Single,HS graduate,49000,4325.42204531848,0.1,1
B8989,Male,52,Single,Graduate degree holder,55000,3698.90135718705,0.05,1
B8990,Male,34,Single,HS graduate,42000,4553.93684623941,0.1,1
B8991,Male,48,Separated,Some college (Not a degree holder),43000,4116.6716294178,0.1,0
B8992,Male,39,Married,Undergraduate degree holder,56000,3990.70126203511,0.1,0
B8993,Female,48,Single,Some college (Not a degree holder),54000,4379.83696507165,0.1,1
B8994,Female,49,Married,Undergraduate degree holder,42000,3822.19642952642,0.05,1
B8995,Female,46,Single,Undergraduate degree holder,45000,3167.9861246025,0.05,0
B8996,Male,44,Single,Some college (Not a degree holder),39000,3756.05034874665,0.1,0
B8997,Female,34,Single,Graduate degree holder,54000,3861.97927045995,0.05,0
B8998,Male,46,Separated,Undergraduate degree holder,43000,4006.76944895015,0.1,0
B8999,Male,40,Married,Undergraduate degree holder,54000,4172.6664252036,0.05,0
B9000,Female,41,Single,Undergraduate degree holder,53000,4729.64338588604,0.05,0
B9001,Male,50,Married,Undergraduate degree holder,49000,4044.90682974772,0.05,0
B9002,Male,41,Single,Undergraduate degree holder,47000,3839.77103690651,0.05,0
B9003,Female,37,Single,Some college (Not a degree holder),51000,4505.06479001491,0.1,0
B9004,Male,43,Single,Undergraduate degree holder,50000,3501.01232988356,0.05,0
B9005,Female,46,Single,Undergraduate degree holder,52000,3993.51509004114,0.05,0
B9006,Male,39,Single,Undergraduate degree holder,47000,3516.22558488762,0.05,1
B9007,Female,38,Single,HS graduate,49000,4135.68545772226,0.1,1
B9008,Female,39,Single,Undergraduate degree holder,40000,3350.85513118277,0.05,1
B9009,Female,31,Single,HS graduate,36000,4221.26394287396,0.15,0
B9010,Female,41,Married,Undergraduate degree holder,55000,4008.3005613287,0.05,0
B9011,Male,40,Single,Undergraduate degree holder,38000,5013.59934342066,0.1,1
B9012,Female,43,Single,Undergraduate degree holder,43000,4363.44657355509,0.05,0
B9013,Male,51,Married,Undergraduate degree holder,40000,3288.74866145728,0.05,1
B9014,Male,40,Married,Graduate degree holder,52000,3855.99836469117,0.05,0
B9015,Male,48,Divorced,Undergraduate degree holder,52000,4126.94671574829,0.05,1
B9016,Female,40,Separated,Undergraduate degree holder,36000,4482.33783752946,0.05,0
B9017,Female,33,Married,Undergraduate degree holder,49000,4380.41516776048,0.05,1
B9018,Female,40,Single,Some college (Not a degree holder),42000,4843.86497613258,0.1,1
B9019,Male,40,Single,Non-HS graduate,37000,4764.77510084281,0.15,1
B9020,Female,49,Single,Undergraduate degree holder,48000,4236.12197901637,0.05,0
B9021,Female,43,Separated,HS graduate,46000,5325.33172028372,0.1,1
B9022,Male,46,Married,Non-HS graduate,44000,4219.09200619057,0.1,1
B9023,Female,42,Married,Undergraduate degree holder,57000,3649.43758015184,0.05,0
B9024,Female,40,Single,Undergraduate degree holder,47000,3734.33909776308,0.05,0
B9025,Female,28,Single,Graduate degree holder,46000,4472.27601253981,0.05,0
B9026,Female,37,Married,Undergraduate degree holder,50000,3839.90166753103,0.05,0
B9027,Female,33,Single,Some college (Not a degree holder),42000,3961.1979759457,0.1,1
B9028,Female,38,Single,Undergraduate degree holder,55000,4640.55217402602,0.05,0
B9029,Female,43,Married,Undergraduate degree holder,48000,4856.18052032292,0.05,1
B9030,Male,41,Single,Undergraduate degree holder,62000,4068.5564425482,0.1,0
B9031,Female,37,Single,Undergraduate degree holder,47000,3654.97027131049,0.1,0
B9032,Female,36,Married,Undergraduate degree holder,43000,3986.75050942461,0.05,1
B9033,Female,45,Married,Some college (Not a degree holder),49000,3765.04738689507,0.1,0
B9034,Male,36,Married,Some college (Not a degree holder),54000,3418.10117495398,0.1,0
B9035,Female,47,Married,Some college (Not a degree holder),45000,3898.32753907828,0.1,1
B9036,Female,38,Single,Undergraduate degree holder,46000,3815.06110650671,0.05,0
B9037,Female,35,Single,Non-HS graduate,48000,4183.53611909808,0.15,0
B9038,Male,54,Single,Some college (Not a degree holder),46000,4413.8591951738,0.1,0
B9039,Female,41,Married,Undergraduate degree holder,53000,4341.09700825664,0.05,0
B9040,Female,57,Single,Undergraduate degree holder,53000,5133.81849703333,0.05,0
B9041,Male,57,Single,Undergraduate degree holder,56000,3421.81541624269,0.1,0
B9042,Female,40,Married,Some college (Not a degree holder),59000,3357.04446785131,0.1,0
B9043,Female,47,Single,Undergraduate degree holder,50000,3450.64819228102,0.05,0
B9044,Female,53,Single,Undergraduate degree holder,41000,4612.05758233689,0.05,0
B9045,Male,44,Divorced,Undergraduate degree holder,52000,4284.20194490018,0.1,0
B9046,Female,36,Single,Some college (Not a degree holder),47000,3953.29192147826,0.1,1
B9047,Female,46,Single,Undergraduate degree holder,45000,4205.47194506709,0.05,0
B9048,Male,47,Married,Undergraduate degree holder,52000,4527.26373217235,0.05,0
B9049,Male,42,Single,Undergraduate degree holder,56000,3110.1461572753,0.05,0
B9050,Female,55,Married,Undergraduate degree holder,44000,3815.95987233587,0.05,1
